opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Valdosta St.,11/14/2019,58,64,Home,,,250,734,2020,13
Columbus St.,11/15/2019,55,67,Home,,,100,159,2020,13
Ga. Southwestern,11/18/2019,66,75,Away,,,748,1097,2020,13
Georgia College,11/20/2019,70,57,Home,,,300,1096,2020,13
Spring Hill,11/23/2019,69,52,Home,,,200,30191,2020,13
Palm Beach Atl.,11/30/2019,63,65,Away,,,147,30045,2020,13
Tuskegee,12/02/2019,53,68,Home,,,300,720,2020,13
Ga. Southwestern,12/05/2019,72,66,Home,,,150,1097,2020,13
Columbus St.,12/07/2019,68,80,Away,,,628,159,2020,13
Lane,12/14/2019,78,72,Away,,,88,347,2020,13
Kentucky St.,12/19/2019,68,57,Home,,,65,332,2020,13
Central St. (OH),12/21/2019,81,76,Home,,,65,30049,2020,13
LeMoyne-Owen,01/04/2020,64,80,Away,,,263,350,2020,13
Miles,01/06/2020,64,62,Away,,,0,422,2020,13
Morehouse,01/11/2020,80,72,Away,,,723,445,2020,13
Paine,01/18/2020,80,63,Away,,,383,535,2020,13
Benedict,01/20/2020,87,80,Away,,1 OT,450,55,2020,13
Fort Valley St.,01/25/2020,64,72,Home,,,5290,237,2020,13
Clark Atlanta,01/27/2020,74,71,Home,,2 OT,850,144,2020,13
Savannah St.,02/01/2020,72,57,Home,,,250,632,2020,13
Savannah St.,02/10/2020,59,69,Away,,,1256,632,2020,13
Fort Valley St.,02/15/2020,72,75,Away,,,5721,237,2020,13
Clark Atlanta,02/17/2020,63,62,Away,,,1098,144,2020,13
Paine,02/20/2020,73,53,Home,,,125,535,2020,13
Benedict,02/22/2020,58,65,Home,,,150,55,2020,13
Morehouse,02/25/2020,50,59,Home,,,200,445,2020,13
Benedict,03/04/2020,67,62,Neutral,"Rock Hill, SC",,0,55,2020,13
Morehouse,03/06/2020,57,55,Neutral,"Rock Hill, SC",,0,445,2020,13
Miles,03/07/2020,56,69,Neutral,"Rock Hill, SC",,0,422,2020,13
Lynchburg,11/08/2019,78,87,Neutral,"Frederick, MD",,194,374,2020,2798
Southern Va.,11/09/2019,112,62,Neutral,"Frederick, MD",,134,30164,2020,2798
Lesley,11/12/2019,125,71,Home,,,412,24317,2020,2798
Anna Maria,11/21/2019,91,69,Home,,,234,26,2020,2798
Keene St.,11/26/2019,83,81,Away,,,276,330,2020,2798
Williams,12/01/2019,76,63,Home,,,375,789,2020,2798
Mitchell,12/04/2019,112,99,Away,,,150,30042,2020,2798
George Fox,12/06/2019,97,82,Home,,,275,1094,2020,2798
WPI,12/07/2019,71,60,Home,,,285,808,2020,2798
St. Lawrence,12/14/2019,86,61,Home,,,285,607,2020,2798
York (PA),01/04/2020,76,73,Away,,,731,815,2020,2798
Coast Guard,01/05/2020,103,95,Neutral,"York, PA",,263,722,2020,2798
Middlebury,01/14/2020,76,84,Away,,,505,420,2020,2798
Colby-Sawyer,01/18/2020,74,71,Home,,,375,152,2020,2798
Regis (MA),01/21/2020,80,75,Away,,1 OT,400,569,2020,2798
St. Joseph's (ME),01/25/2020,99,93,Home,,1 OT,389,605,2020,2798
St. Joseph (CT),01/29/2020,79,98,Home,,,625,8687,2020,2798
Suffolk,02/01/2020,68,81,Neutral,"Cousens Gym - Medford, Mass.",,84,684,2020,2798
Johnson & Wales (RI),02/04/2020,97,80,Away,,,207,22626,2020,2798
Rivier,02/08/2020,108,94,Away,,,75,18422,2020,2798
Lasell,02/12/2020,105,97,Home,,,352,8486,2020,2798
Norwich,02/15/2020,103,77,Home,,,377,511,2020,2798
Emmanuel (MA),02/18/2020,97,82,Home,,,393,215,2020,2798
Anna Maria,02/22/2020,98,79,Away,,,220,26,2020,2798
Suffolk,02/25/2020,82,79,Home,,,437,684,2020,2798
Lasell,02/27/2020,95,94,Home,,,488,8486,2020,2798
St. Joseph (CT),03/01/2020,84,88,Away,,,500,8687,2020,2798
Mount Union,11/08/2019,52,71,Away,,,345,452,2020,15
Ohio Wesleyan,11/15/2019,72,70,Neutral,"Bexley, OH",,245,520,2020,15
Capital,11/16/2019,75,70,Away,,,398,117,2020,15
Earlham,11/22/2019,95,71,Home,,,1203,195,2020,15
Heidelberg,11/26/2019,83,80,Away,,2 OT,182,278,2020,15
Rose-Hulman,12/01/2019,69,64,Home,,,500,585,2020,15
DePauw,12/17/2019,63,61,Neutral,"Lexington, KY",,115,177,2020,15
Marietta,12/18/2019,70,96,Neutral,"Lexington, KY",,110,385,2020,15
Baldwin Wallace,12/28/2019,73,70,Neutral,"Bluffton, OH",,156,46,2020,15
Otterbein,12/29/2019,80,54,Neutral,"Bluffton, OH",,50,531,2020,15
CWRU,01/04/2020,74,69,Home,,,106,122,2020,15
Calvin,01/08/2020,93,62,Home,,,228,114,2020,15
Hope,01/11/2020,84,70,Away,,,2035,286,2020,15
Alma,01/15/2020,74,53,Away,,,300,21,2020,15
Kalamazoo,01/18/2020,109,94,Home,,,743,326,2020,15
Adrian,01/22/2020,84,62,Home,,,513,4,2020,15
Trine,01/25/2020,88,82,Away,,,0,30037,2020,15
Olivet,01/29/2020,78,69,Away,,,555,525,2020,15
Calvin,02/01/2020,75,66,Away,,,748,114,2020,15
Hope,02/05/2020,76,68,Home,,,900,286,2020,15
Alma,02/08/2020,74,78,Home,,,627,21,2020,15
Kalamazoo,02/12/2020,96,70,Away,,,154,326,2020,15
Adrian,02/15/2020,78,79,Away,,,563,4,2020,15
Trine,02/19/2020,66,62,Home,,,682,30037,2020,15
Olivet,02/22/2020,90,69,Home,,,672,525,2020,15
Trine,02/28/2020,73,77,Home,,,607,30037,2020,15
Penn St.-Berks,11/11/2019,83,78,Home,,,1251,30044,2020,16
Cabrini,11/15/2019,83,70,Neutral,"Galloway, NJ",,200,88,2020,16
Stockton,11/16/2019,74,83,Away,,1 OT,225,681,2020,16
Franklin & Marshall,11/22/2019,55,63,Home,,,343,239,2020,16
Eastern,11/26/2019,74,60,Home,,,317,8968,2020,16
Arcadia,12/04/2019,59,69,Away,,,180,966,2020,16
Lebanon Valley,12/07/2019,75,72,Away,,1 OT,149,351,2020,16
Hood,12/14/2019,78,75,Home,,,271,8404,2020,16
Carthage,12/17/2019,65,73,Neutral,"San Juan, PR",,100,121,2020,16
Shenandoah,12/19/2019,68,49,Neutral,"San Juan, PR",,100,637,2020,16
FDU-Florham,12/29/2019,76,80,Home,,,107,221,2020,16
Cabrini,12/30/2019,92,76,Home,,,105,88,2020,16
Stevenson,01/04/2020,74,63,Home,,,189,21852,2020,16
Lycoming,01/08/2020,73,68,Away,,,165,373,2020,16
Widener,01/15/2020,84,98,Home,,,313,783,2020,16
Messiah,01/18/2020,78,69,Away,,,427,411,2020,16
Alvernia,01/22/2020,85,93,Home,,,927,938,2020,16
Hood,01/25/2020,83,94,Away,,,213,8404,2020,16
Arcadia,01/29/2020,86,79,Home,,,437,966,2020,16
Stevenson,02/05/2020,70,77,Away,,,209,21852,2020,16
Lebanon Valley,02/08/2020,87,91,Home,,,635,351,2020,16
Widener,02/12/2020,74,71,Away,,,305,783,2020,16
Lycoming,02/15/2020,75,57,Home,,,329,373,2020,16
Alvernia,02/18/2020,81,75,Away,,,1171,938,2020,16
Messiah,02/22/2020,98,75,Home,,,321,411,2020,16
Arcadia,02/26/2020,89,93,Home,,1 OT,1227,966,2020,16
Centenary (NJ),03/04/2020,106,86,Home,,,305,12884,2020,16
Gwynedd Mercy,03/06/2020,62,84,Away,,,50,12399,2020,16
DePaul,11/05/2019,54,72,Away,,,3483,176,2020,17
La.-Monroe,11/09/2019,72,73,Away,,1 OT,1472,498,2020,17
Paul Quinn,11/12/2019,111,59,Home,,,232,,2020,17
Memphis,11/16/2019,56,102,Away,,,15471,404,2020,17
NC State,11/19/2019,64,87,Away,,,4624,490,2020,17
Our Lady of the Lake,11/21/2019,92,56,Home,,,0,,2020,17
Little Rock,11/27/2019,50,67,Away,,,807,32,2020,17
Rust,12/09/2019,108,62,Home,,,103,,2020,17
Tulane,12/16/2019,57,68,Away,,,883,718,2020,17
Ecclesia,12/20/2019,122,71,Home,,,101,,2020,17
Santa Clara,12/29/2019,57,92,Away,,,1242,631,2020,17
Prairie View,01/04/2020,70,84,Away,,,176,553,2020,17
Texas Southern,01/06/2020,95,80,Away,,,972,699,2020,17
Jackson St.,01/11/2020,65,76,Home,,,668,314,2020,17
Grambling,01/13/2020,87,69,Home,,,277,261,2020,17
Mississippi Val.,01/18/2020,105,73,Away,,,3249,432,2020,17
Ark.-Pine Bluff,01/20/2020,82,54,Away,,,2246,2678,2020,17
Alabama A&M,01/25/2020,59,58,Home,,,0,6,2020,17
Alabama St.,01/27/2020,63,60,Home,,,374,7,2020,17
Southern U.,02/01/2020,82,93,Away,,,4286,665,2020,17
Jackson St.,02/08/2020,57,86,Away,,,1012,314,2020,17
Grambling,02/10/2020,71,80,Away,,,910,261,2020,17
Mississippi Val.,02/15/2020,92,88,Home,,1 OT,315,432,2020,17
Ark.-Pine Bluff,02/17/2020,60,52,Home,,,359,2678,2020,17
Alabama A&M,02/22/2020,61,71,Away,,,1012,6,2020,17
Alabama St.,02/24/2020,80,77,Away,,,1010,7,2020,17
Southern U.,02/29/2020,57,71,Home,,,453,665,2020,17
Prairie View,03/05/2020,80,71,Home,,,395,553,2020,17
Texas Southern,03/07/2020,90,75,Home,,,265,699,2020,17
Jackson St.,03/10/2020,52,69,Away,,,1576,314,2020,17
Grand Valley St.,11/09/2019,56,69,Away,,,665,262,2020,934
Ferris St.,11/10/2019,73,77,Away,,,0,224,2020,934
Seton Hill,11/16/2019,76,83,Home,,,619,30063,2020,934
West Va. Wesleyan,11/20/2019,83,79,Home,,,427,9630,2020,934
Ashland,11/24/2019,74,98,Away,,,710,35,2020,934
Gannon,11/29/2019,74,81,Away,,,607,246,2020,934
Le Moyne,11/30/2019,87,100,Neutral,"Erie, PA",,165,349,2020,934
Hillsdale,12/05/2019,68,91,Home,,,347,280,2020,934
Findlay,12/07/2019,67,76,Home,,,417,1079,2020,934
Lake Erie,12/16/2019,64,69,Away,,,133,2746,2020,934
Charleston (WV),12/19/2019,77,87,Home,,,76,1013,2020,934
Ohio Valley,01/02/2020,91,86,Away,,,250,15207,2020,934
Ohio Dominican,01/04/2020,82,88,Home,,1 OT,219,30119,2020,934
Trevecca Nazarene,01/09/2020,81,63,Away,,,320,30002,2020,934
Ky. Wesleyan,01/11/2020,85,83,Away,,,616,333,2020,934
Walsh,01/16/2020,72,99,Away,,,308,30141,2020,934
Malone,01/18/2020,58,93,Away,,,225,30137,2020,934
Tiffin,01/23/2020,88,77,Away,,,350,1403,2020,934
Bluefield St.,01/27/2020,88,80,Away,,,0,985,2020,934
Tiffin,01/30/2020,83,75,Home,,,111,1403,2020,934
Cedarville,02/01/2020,63,82,Away,,,783,30124,2020,934
Walsh,02/06/2020,64,75,Away,,,215,30141,2020,934
Malone,02/08/2020,64,88,Home,,,107,30137,2020,934
Trevecca Nazarene,02/13/2020,68,79,Home,,,72,30002,2020,934
Ky. Wesleyan,02/15/2020,64,61,Home,,,171,333,2020,934
Salem (WV),02/19/2020,93,95,Away,,,326,19117,2020,934
Ohio Dominican,02/22/2020,67,78,Away,,,576,30119,2020,934
Ohio Valley,02/26/2020,85,64,Home,,,0,15207,2020,934
Westfield St.,11/09/2019,74,65,Away,,,250,777,2020,18
Cobleskill St.,11/15/2019,81,84,Neutral,"Alfred, NY",,154,30083,2020,18
Clarkson,11/16/2019,71,73,Home,,,300,146,2020,18
SUNY Geneseo,11/19/2019,58,52,Home,,,275,247,2020,18
SUNY Delhi,11/22/2019,71,62,Home,,,300,30225,2020,18
RIT,11/26/2019,69,78,Home,,,175,580,2020,18
Sarah Lawrence,12/07/2019,80,60,Away,,,123,30163,2020,18
Mount Union,12/28/2019,66,84,Neutral,"Daytona, FL",,161,452,2020,18
Kenyon,12/30/2019,63,60,Neutral,"Daytona, FL",,87,335,2020,18
Brockport,01/03/2020,64,87,Away,,,189,78,2020,18
Keuka,01/06/2020,81,56,Away,,,58,1159,2020,18
St. John Fisher,01/10/2020,73,88,Home,,,175,601,2020,18
Nazareth,01/11/2020,103,97,Home,,1 OT,540,461,2020,18
Hartwick,01/17/2020,61,70,Away,,,175,273,2020,18
Elmira,01/18/2020,85,73,Away,,,375,213,2020,18
Sage Colleges,01/24/2020,87,68,Home,,,250,11036,2020,18
Utica,01/25/2020,65,75,Home,,,200,733,2020,18
Houghton,01/28/2020,106,111,Home,,1 OT,200,30160,2020,18
Nazareth,01/31/2020,66,92,Away,,,427,461,2020,18
St. John Fisher,02/01/2020,101,106,Away,,,208,601,2020,18
Utica,02/08/2020,68,85,Away,,,415,733,2020,18
Sage Colleges,02/09/2020,47,73,Away,,,170,11036,2020,18
Elmira,02/14/2020,72,55,Home,,,175,213,2020,18
Hartwick,02/15/2020,72,77,Home,,,215,273,2020,18
Houghton,02/22/2020,101,62,Away,,,323,30160,2020,18
Clarkson,11/15/2019,65,73,Home,,,184,146,2020,30170
Cobleskill St.,11/16/2019,61,88,Neutral,"Alfred, NY",,150,30083,2020,30170
Houghton,11/19/2019,91,87,Home,,1 OT,209,30160,2020,30170
Penn St.-Behrend,11/23/2019,59,75,Away,,,178,538,2020,30170
D'Youville,11/26/2019,71,66,Home,,,89,1059,2020,30170
Pitt.-Bradford,12/04/2019,85,76,Away,,,145,1315,2020,30170
Penn St.-Altoona,12/07/2019,69,78,Away,,,144,25719,2020,30170
Nazareth,12/14/2019,55,80,Away,,,100,461,2020,30170
Hilbert,12/18/2019,84,96,Home,,,67,8398,2020,30170
RIT,01/02/2020,60,58,Away,,,122,580,2020,30170
Mount Aloysius,01/04/2020,57,66,Home,,,100,30036,2020,30170
La Roche,01/08/2020,62,75,Home,,,83,1163,2020,30170
Franciscan,01/11/2020,57,67,Away,,,143,30069,2020,30170
Medaille,01/15/2020,76,101,Away,,,82,23725,2020,30170
Pitt.-Greensburg,01/18/2020,68,79,Home,,,85,11839,2020,30170
Penn St.-Altoona,01/20/2020,66,77,Home,,,154,25719,2020,30170
Pitt.-Bradford,01/22/2020,68,60,Home,,,154,1315,2020,30170
Hilbert,01/29/2020,73,80,Away,,,102,8398,2020,30170
Mount Aloysius,02/01/2020,71,75,Away,,,210,30036,2020,30170
Penn St.-Behrend,02/05/2020,58,76,Home,,,109,538,2020,30170
D'Youville,02/12/2020,74,67,Away,,,95,1059,2020,30170
Pitt.-Greensburg,02/15/2020,62,79,Away,,,209,11839,2020,30170
Medaille,02/19/2020,71,80,Home,,,102,23725,2020,30170
La Roche,02/22/2020,67,80,Away,,,370,1163,2020,30170
Franciscan,02/23/2020,70,62,Home,,,100,30069,2020,30170
Carnegie Mellon,11/12/2019,86,81,Away,,,143,119,2020,19
Grove City,11/15/2019,76,69,Home,,,787,265,2020,19
Waynesburg,11/16/2019,82,62,Home,,,699,1434,2020,19
Penn St.-Behrend,11/20/2019,78,71,Away,,,213,538,2020,19
Chatham,11/23/2019,62,68,Away,,,300,10972,2020,19
Geneva,11/26/2019,84,79,Home,,1 OT,213,30084,2020,19
Wooster,12/04/2019,61,62,Home,,,543,807,2020,19
Wittenberg,12/07/2019,60,78,Away,,,1020,806,2020,19
Thiel,12/10/2019,82,68,Home,,,288,707,2020,19
Ohio Wesleyan,12/19/2019,95,83,Home,,,173,520,2020,19
Wabash,01/04/2020,76,70,Home,,,212,747,2020,19
DePauw,01/05/2020,58,63,Home,,,198,177,2020,19
Kenyon,01/11/2020,68,66,Home,,,338,335,2020,19
Hiram,01/15/2020,79,80,Away,,,247,281,2020,19
Denison,01/18/2020,72,69,Away,,,345,182,2020,19
Oberlin,01/22/2020,52,68,Home,,,343,515,2020,19
Ohio Wesleyan,01/25/2020,52,71,Away,,,700,520,2020,19
Wooster,01/29/2020,89,84,Away,,,892,807,2020,19
Wittenberg,02/01/2020,75,77,Home,,,871,806,2020,19
Wabash,02/07/2020,71,83,Away,,,683,747,2020,19
DePauw,02/08/2020,62,76,Away,,,150,177,2020,19
Oberlin,02/12/2020,64,74,Away,,,234,515,2020,19
Denison,02/15/2020,90,63,Home,,,914,182,2020,19
Hiram,02/19/2020,86,82,Home,,,438,281,2020,19
Kenyon,02/22/2020,100,77,Away,,,450,335,2020,19
Wooster,02/25/2020,66,92,Away,,,1007,807,2020,19
Roberts Wesleyan,11/08/2019,75,78,Neutral,"Amherst, NY",,0,30150,2020,1277
Daemen,11/09/2019,74,80,Away,,,380,30174,2020,1277
NYIT,11/14/2019,88,80,Away,,,100,477,2020,1277
Assumption,11/16/2019,84,76,Home,,,70,36,2020,1277
Mansfield,11/19/2019,91,87,Home,,,100,384,2020,1277
Dist. Columbia,11/23/2019,79,69,Home,,,30,186,2020,1277
Queens (NY),11/24/2019,92,96,Home,,3 OT,25,560,2020,1277
Dominican (NY),11/30/2019,70,85,Home,,,100,8956,2020,1277
Caldwell,12/04/2019,65,80,Home,,,30,995,2020,1277
Felician,12/07/2019,79,73,Away,,,191,23157,2020,1277
Mercy,12/10/2019,74,68,Away,,,111,407,2020,1277
Georgian Court,01/04/2020,80,93,Home,,,100,9004,2020,1277
Post,01/08/2020,66,77,Away,,,102,1318,2020,1277
Holy Family,01/11/2020,73,70,Home,,,50,1126,2020,1277
Bloomfield,01/15/2020,64,88,Home,,,20,984,2020,1277
Goldey-Beacom,01/18/2020,75,71,Away,,,115,8366,2020,1277
Concordia (NY),01/21/2020,84,63,Home,,,20,162,2020,1277
Wilmington (DE),01/25/2020,82,86,Home,,,101,1460,2020,1277
Caldwell,01/29/2020,79,80,Away,,,425,995,2020,1277
USciences,02/01/2020,85,74,Home,,,72,28594,2020,1277
Felician,02/04/2020,59,62,Home,,,102,23157,2020,1277
Chestnut Hill,02/08/2020,96,73,Away,,,87,21323,2020,1277
Jefferson,02/15/2020,72,87,Away,,,132,543,2020,1277
Concordia (NY),02/18/2020,74,61,Away,,,317,162,2020,1277
Post,02/22/2020,70,68,Home,,,200,1318,2020,1277
Bloomfield,02/26/2020,72,70,Away,,,300,984,2020,1277
Dominican (NY),02/29/2020,65,82,Away,,,299,8956,2020,1277
Augustana (IL),11/15/2019,67,74,Away,,,1081,40,2020,21
Ill. Wesleyan,11/16/2019,76,95,Away,,,259,300,2020,21
Western Mich.,11/19/2019,56,102,Away,,,1804,774,2020,21
Oberlin,11/23/2019,89,81,Away,,1 OT,200,515,2020,21
Millikin,11/25/2019,97,69,Away,,,125,424,2020,21
Wis.-Stout,11/30/2019,95,71,Home,,,197,803,2020,21
Wis.-Oshkosh,12/06/2019,88,81,Home,,,180,798,2020,21
Wis.-Whitewater,12/07/2019,66,70,Home,,,475,805,2020,21
Carthage,12/14/2019,94,98,Away,,,135,121,2020,21
Dubuque,12/16/2019,90,98,Away,,,150,192,2020,21
Beloit,12/20/2019,82,72,Away,,,112,53,2020,21
Finlandia,01/04/2020,97,89,Away,,,47,30032,2020,21
Adrian,01/08/2020,84,64,Home,,,309,4,2020,21
Trine,01/12/2020,71,79,Away,,,471,30037,2020,21
Albion,01/15/2020,53,74,Home,,,300,15,2020,21
Olivet,01/18/2020,89,91,Away,,,505,525,2020,21
Calvin,01/22/2020,61,82,Home,,,248,114,2020,21
Hope,01/25/2020,91,86,Away,,,2628,286,2020,21
Kalamazoo,01/29/2020,86,78,Away,,,285,326,2020,21
Adrian,02/01/2020,83,72,Away,,,387,4,2020,21
Trine,02/05/2020,78,91,Home,,,170,30037,2020,21
Albion,02/08/2020,78,74,Away,,,627,15,2020,21
Olivet,02/12/2020,96,88,Home,,,408,525,2020,21
Calvin,02/15/2020,76,87,Away,,,1563,114,2020,21
Hope,02/19/2020,96,98,Home,,1 OT,277,286,2020,21
Kalamazoo,02/22/2020,84,80,Home,,,293,326,2020,21
Trine,02/25/2020,79,82,Away,,,861,30037,2020,21
Gwynedd Mercy,11/08/2019,64,69,Home,,,406,12399,2020,938
SUNY Oneonta,11/15/2019,71,70,Away,,,271,526,2020,938
DeSales,11/16/2019,72,75,Neutral,"Oneonta, NY",,91,20,2020,938
Penn College,11/21/2019,85,65,Away,,,218,30190,2020,938
Penn St.-Berks,11/26/2019,97,68,Away,,,402,30044,2020,938
Lycoming,12/04/2019,66,75,Home,,,579,373,2020,938
Widener,12/07/2019,73,79,Home,,,509,783,2020,938
Immaculata,12/11/2019,85,80,Home,,,157,303,2020,938
Messiah,12/14/2019,69,64,Away,,,403,411,2020,938
Wesleyan (CT),12/17/2019,67,76,Neutral,"Miami Shores, FL",,107,764,2020,938
CWRU,12/18/2019,64,65,Neutral,"Miami Shores, FL",,91,122,2020,938
Hood,01/04/2020,71,68,Home,,,317,8404,2020,938
Stevenson,01/08/2020,77,57,Home,,,179,21852,2020,938
Lebanon Valley,01/11/2020,72,76,Away,,1 OT,279,351,2020,938
Arcadia,01/15/2020,72,74,Home,,,119,966,2020,938
Albright,01/22/2020,93,85,Away,,,927,16,2020,938
Messiah,01/25/2020,74,47,Home,,,601,411,2020,938
Stevenson,01/29/2020,79,57,Away,,,286,21852,2020,938
Lebanon Valley,02/01/2020,83,87,Home,,2 OT,779,351,2020,938
Arcadia,02/05/2020,88,94,Away,,2 OT,120,966,2020,938
Hood,02/08/2020,90,85,Away,,,231,8404,2020,938
Lycoming,02/12/2020,63,67,Away,,,285,373,2020,938
Widener,02/15/2020,67,64,Away,,,813,783,2020,938
Albright,02/18/2020,75,81,Home,,,1171,16,2020,938
Valley Forge,02/20/2020,98,84,Away,,,83,30166,2020,938
Rutgers-Newark,03/04/2020,56,70,Away,,,268,589,2020,938
Siena,11/05/2019,80,96,Away,,,5371,639,2020,23
William & Mary,11/08/2019,70,79,Home,,,1018,786,2020,23
George Washington,11/12/2019,67,65,Away,,,2353,249,2020,23
Saint Francis (PA),11/16/2019,76,79,Away,,,1308,600,2020,23
Howard,11/26/2019,86,69,Home,,,504,290,2020,23
Albany (NY),11/30/2019,64,68,Away,,,1506,14,2020,23
UMBC,12/03/2019,85,61,Home,,,789,391,2020,23
George Mason,12/07/2019,53,68,Away,,,3656,248,2020,23
Mt. St. Mary's,12/17/2019,82,76,Away,,,1206,450,2020,23
Stony Brook,12/21/2019,74,77,Home,,,1119,683,2020,23
Georgetown,12/28/2019,60,80,Away,,,7245,251,2020,23
Colgate,01/02/2020,51,65,Away,,,854,153,2020,23
Boston U.,01/05/2020,67,63,Home,,,291,68,2020,23
Army West Point,01/08/2020,68,60,Away,,,696,725,2020,23
Lehigh,01/11/2020,73,82,Away,,,743,352,2020,23
Bucknell,01/15/2020,61,60,Home,,,683,83,2020,23
Holy Cross,01/18/2020,81,69,Home,,,964,285,2020,23
Loyola Maryland,01/22/2020,93,91,Away,,1 OT,724,369,2020,23
Colgate,01/25/2020,69,79,Home,,,1214,153,2020,23
Lehigh,01/27/2020,77,56,Home,,,787,352,2020,23
Lafayette,02/01/2020,70,82,Away,,,1000,342,2020,23
Navy,02/05/2020,62,54,Away,,,623,726,2020,23
Army West Point,02/08/2020,72,62,Home,,,1063,725,2020,23
Loyola Maryland,02/12/2020,81,76,Home,,,716,369,2020,23
Bucknell,02/15/2020,68,72,Away,,,2785,83,2020,23
Navy,02/19/2020,71,62,Home,,,846,726,2020,23
Boston U.,02/23/2020,60,64,Away,,,934,68,2020,23
Lafayette,02/26/2020,79,59,Home,,,1017,342,2020,23
Holy Cross,02/29/2020,90,47,Away,,,1051,285,2020,23
Bucknell,03/05/2020,59,64,Home,,,1039,83,2020,23
Holy Family,11/09/2019,86,71,Home,,,256,1126,2020,22
Jefferson,11/10/2019,76,84,Home,,,207,543,2020,22
Queens (NY),11/13/2019,74,62,Away,,,84,560,2020,22
Roberts Wesleyan,11/17/2019,83,75,Away,,,200,30150,2020,22
Post,11/20/2019,55,80,Home,,,113,1318,2020,22
Pace,11/23/2019,66,78,Home,,,247,533,2020,22
Southern Conn. St.,11/26/2019,82,76,Away,,,300,658,2020,22
Bentley,12/01/2019,58,72,Away,,,65,56,2020,22
Adelphi,12/07/2019,54,75,Away,,,213,3,2020,22
New Haven,12/10/2019,54,65,Home,,,209,470,2020,22
Bridgeport,12/14/2019,83,87,Home,,,75,74,2020,22
Eckerd,12/20/2019,70,73,Neutral,"Lakeland, FL",,27,208,2020,22
Fla. Southern,12/21/2019,89,119,Away,,,223,233,2020,22
Le Moyne,01/04/2020,77,98,Away,,,198,349,2020,22
Saint Rose,01/08/2020,80,59,Home,,,109,1347,2020,22
Franklin Pierce,01/11/2020,56,70,Home,,,103,241,2020,22
St. Anselm,01/14/2020,77,68,Home,,,289,593,2020,22
Assumption,01/18/2020,54,75,Away,,,300,36,2020,22
Southern N.H.,01/22/2020,81,88,Away,,,354,468,2020,22
Bentley,01/25/2020,66,73,Home,,,126,56,2020,22
Stonehill,01/28/2020,56,72,Away,,,234,682,2020,22
Saint Michael's,02/01/2020,85,75,Away,,,723,613,2020,22
Adelphi,02/05/2020,92,95,Home,,1 OT,167,3,2020,22
Southern Conn. St.,02/08/2020,87,65,Home,,,236,658,2020,22
New Haven,02/15/2020,61,72,Away,,,519,470,2020,22
Le Moyne,02/19/2020,81,89,Home,,,134,349,2020,22
Pace,02/22/2020,69,65,Away,,,527,533,2020,22
Saint Rose,02/25/2020,73,75,Away,,,348,1347,2020,22
Lasell,11/19/2019,86,48,Away,,,132,8486,2020,24
Elmira,11/22/2019,89,33,Home,,,258,213,2020,24
Fitchburg St.,11/23/2019,84,62,Home,,,245,227,2020,24
Westfield St.,11/26/2019,67,68,Away,,,333,777,2020,24
Babson,12/04/2019,82,87,Away,,,628,45,2020,24
Emerson,12/07/2019,97,86,Away,,,0,214,2020,24
Springfield,12/10/2019,76,70,Home,,,588,673,2020,24
Pine Manor,12/12/2019,101,51,Home,,,268,544,2020,24
Baruch,12/29/2019,89,63,Neutral,"Naples, FL",,110,58,2020,24
Wis.-Whitewater,12/30/2019,76,54,Neutral,"Naples, FL",,108,805,2020,24
Lesley,01/04/2020,116,44,Home,,,143,24317,2020,24
Wesleyan (CT),01/07/2020,77,79,Away,,,307,764,2020,24
Middlebury,01/10/2020,81,69,Home,,,462,420,2020,24
Williams,01/11/2020,69,72,Home,,,567,789,2020,24
Bates,01/17/2020,85,71,Away,,,377,50,2020,24
Tufts,01/18/2020,78,96,Away,,,309,717,2020,24
Williams,01/22/2020,60,62,Away,,,545,789,2020,24
Hamilton,01/25/2020,76,69,Home,,,474,267,2020,24
Salem St.,01/29/2020,95,67,Home,,,198,621,2020,24
Wesleyan (CT),01/31/2020,75,54,Home,,,232,764,2020,24
Bowdoin,02/07/2020,91,80,Away,,,0,69,2020,24
Colby,02/08/2020,87,69,Away,,,750,151,2020,24
Trinity (CT),02/14/2020,85,89,Home,,,254,713,2020,24
Connecticut Col.,02/15/2020,76,67,Home,,,568,163,2020,24
Williams,02/22/2020,89,86,Home,,1 OT,695,789,2020,24
Colby,02/29/2020,61,65,Neutral,"Medford, MA",,645,151,2020,24
IUPUI,11/11/2019,55,72,Away,,,1051,2699,2020,939
Adrian,11/15/2019,98,75,Home,,,649,4,2020,939
Kalamazoo,11/16/2019,68,75,Home,,,330,326,2020,939
Calvin,11/20/2019,87,81,Home,,,550,114,2020,939
Hope,11/23/2019,64,82,Away,,,1927,286,2020,939
