player_name,class,season,position,height,g,fg_made,fg_attempts,fg_percent,3pt_made,3pt_attempts,3pt_percent,freethrows_made,freethrows_attempts,freethrows_percent,rebounds_num,rebounds_avg,assists_num,assists_avg,blocks_num,blocks_avg,steals_num,steals_avg,points_num,points_avg,turnovers,dd,td,player_id,year,school_id
"Applewhite, D'Quan",Jr.,2017-18,G,75,4,1,5,0.200,1,4,0.250,3,7,0.429,2,0.500,0,0.000,0,0.000,0,0.000,6,1.500,0,0,0,1846662,2018,660
"Awet, Bill",Fr.,2017-18,F,80,21,9,31,0.290,0,6,0.000,7,11,0.636,39,1.857,6,0.286,9,0.429,4,0.190,25,1.190,15,0,0,1956521,2018,660
"Benton, Justin",So.,2017-18,G,76,26,61,136,0.449,25,52,0.481,23,34,0.676,55,2.115,70,2.692,1,0.038,15,0.577,170,6.538,42,0,0,1846660,2018,660
"Ellis, Christian",So.,2017-18,G,74,30,97,206,0.471,7,23,0.304,66,108,0.611,135,4.500,101,3.367,0,0.000,23,0.767,267,8.900,81,0,0,1846658,2018,660
"Henry, Jalen",Sr.,2017-18,F,80,29,157,374,0.420,37,102,0.363,118,165,0.715,211,7.276,34,1.172,24,0.828,23,0.793,469,16.172,73,5,0,1635278,2018,660
"Jackson, Brandon",So.,2017-18,F,79,30,62,123,0.504,0,5,0.000,26,43,0.605,69,2.300,8,0.267,8,0.267,5,0.167,150,5.000,32,0,0,1846661,2018,660
"Jackson, D.J.",Fr.,2017-18,F,77,19,13,33,0.394,2,12,0.167,7,11,0.636,29,1.526,4,0.211,0,0.000,5,0.263,35,1.842,5,0,0,1956519,2018,660
"Kinchen, Daniel",Jr.,2017-18,G,75,30,103,302,0.341,61,197,0.310,75,83,0.904,50,1.667,68,2.267,1,0.033,18,0.600,342,11.400,63,0,0,1956520,2018,660
"McCoy, Jaylen",Jr.,2017-18,G,71,24,42,120,0.350,28,85,0.329,11,13,0.846,19,0.792,18,0.750,0,0.000,11,0.458,123,5.125,17,0,0,1956525,2018,660
"McFarland, David",Jr.,2017-18,G,76,29,84,227,0.370,38,134,0.284,41,53,0.774,97,3.345,44,1.517,4,0.138,32,1.103,247,8.517,36,1,0,1956486,2018,660
"Simmons, Keenan",Sr.,2017-18,F,78,30,84,142,0.592,1,3,0.333,24,38,0.632,157,5.233,10,0.333,31,1.033,4,0.133,193,6.433,26,2,0,1635279,2018,660
"Stewart, Kevion",Fr.,2017-18,G,75,17,8,27,0.296,8,23,0.348,5,6,0.833,18,1.059,8,0.471,0,0.000,3,0.176,29,1.706,6,0,0,1846656,2018,660
"Torres, Julian",So.,2017-18,F,81,5,13,33,0.394,4,8,0.500,4,8,0.500,16,3.200,2,0.400,4,0.800,1,0.200,34,6.800,8,0,0,1846663,2018,660
"Bedulskij, Martin",Sr.,2017-18,F,77,19,5,14,0.357,0,1,0.000,3,13,0.231,24,1.263,5,0.263,1,0.053,2,0.105,13,0.684,7,0,0,1629849,2018,642
"Byrne, Jack",Jr.,2017-18,G,76,27,82,224,0.366,60,182,0.330,22,27,0.815,96,3.556,28,1.037,5,0.185,32,1.185,246,9.111,24,1,0,1743162,2018,642
"Cole, Jordan",So.,2017-18,F,79,11,3,6,0.500,3,5,0.600,1,4,0.250,6,0.545,0,,0,,0,,10,0.909,0,0,0,1858327,2018,642
"Crowley, Joey",So.,2017-18,G,72,7,0,2,0.000,0,2,0.000,2,2,1.000,0,,0,,0,,0,,2,0.286,1,0,0,1858328,2018,642
"Gallagher, Pat",So.,2017-18,F,76,25,52,124,0.419,9,33,0.273,18,29,0.621,66,2.640,22,0.880,11,0.440,20,0.800,131,5.240,31,0,0,1858273,2018,642
"Jackson, Marcus",Sr.,2017-18,C,79,19,32,71,0.451,0,0,,5,9,0.556,65,3.421,2,0.105,16,0.842,5,0.263,69,3.632,16,0,0,1629851,2018,642
"Lamport, Ty",Fr.,2017-18,G,76,25,15,45,0.333,4,23,0.174,12,24,0.500,58,2.320,13,0.520,8,0.320,8,0.320,46,1.840,17,0,0,1966950,2018,642
"Louchheim, Ben",Sr.,2017-18,G,70,23,7,18,0.389,4,5,0.800,3,5,0.600,18,0.783,8,0.348,0,,4,0.174,21,0.913,15,0,0,1629852,2018,642
"Meren, Noah",Fr.,2017-18,G,77,26,94,206,0.456,8,34,0.235,78,110,0.709,129,4.962,42,1.615,15,0.577,27,1.038,274,10.538,42,3,0,1966920,2018,642
"Morrow, Jack",Sr.,2017-18,G,76,16,18,65,0.277,18,65,0.277,2,2,1.000,44,2.750,18,1.125,6,0.375,9,0.563,56,3.500,6,0,0,1753709,2018,642
"Rupkus, Edvinas",Jr.,2017-18,G,76,27,196,388,0.505,50,119,0.420,152,184,0.826,176,6.519,89,3.296,10,0.370,29,1.074,594,22.000,77,5,0,1743161,2018,642
"Ta, Chase",Jr.,2017-18,G,74,27,68,185,0.368,13,62,0.210,36,48,0.750,86,3.185,120,4.444,3,0.111,41,1.519,185,6.852,60,0,0,1743201,2018,642
"Williams, Charlie",Jr.,2017-18,F,80,17,9,22,0.409,0,2,0.000,2,7,0.286,35,2.059,2,0.118,7,0.412,2,0.118,20,1.176,8,0,0,1743202,2018,642
"Yiljep, Dakpe",Jr.,2017-18,F,78,27,125,250,0.500,24,68,0.353,86,110,0.782,131,4.852,13,0.481,12,0.444,18,0.667,360,13.333,37,4,0,1745042,2018,642
"Bivens, Richard",Sr.,2017-18,,,19,23,57,0.404,4,11,0.364,7,12,0.583,42,2.211,6,0.316,7,0.368,1,0.053,57,3.000,15,0,0,1967831,2018,643
"Carter, Troidell",---,2017-18,,,4,3,7,0.429,0,1,0.000,0,1,0.000,8,2.000,1,0.250,2,0.500,0,,6,1.500,3,0,0,1986037,2018,643
"Gates, Tony",Sr.,2017-18,F,77,30,44,121,0.364,19,66,0.288,12,17,0.706,80,2.667,13,0.433,4,0.133,5,0.167,119,3.967,22,0,0,1849591,2018,643
"Green, Merdic",Sr.,2017-18,G,75,29,110,232,0.474,24,63,0.381,34,49,0.694,102,3.517,31,1.069,6,0.207,19,0.655,278,9.586,27,0,0,1849588,2018,643
"Lee, De'Shae",Jr.,2017-18,,,5,10,20,0.500,3,8,0.375,0,0,,11,2.200,4,0.800,1,0.200,0,,23,4.600,4,1,0,1971044,2018,643
"Mack, Gabe",Jr.,2017-18,,,22,29,80,0.363,12,40,0.300,12,18,0.667,27,1.227,45,2.045,2,0.091,7,0.318,82,3.727,26,0,0,1967816,2018,643
"Malalu, Christal",Sr.,2017-18,F,80,30,71,103,0.689,0,0,,30,46,0.652,157,5.233,1,0.033,17,0.567,8,0.267,172,5.733,29,2,0,1849593,2018,643
"McDONALD, Aaron",Jr.,2017-18,,,23,75,202,0.371,20,71,0.282,11,21,0.524,69,3.000,66,2.870,9,0.391,12,0.522,181,7.870,44,0,0,1967815,2018,643
"Simmons, Brandon",Jr.,2017-18,,,30,127,261,0.487,7,19,0.368,46,82,0.561,240,8.000,19,0.633,84,2.800,27,0.900,307,10.233,52,7,0,1967833,2018,643
"Spruell, Bruce",Jr.,2017-18,,,28,101,248,0.407,19,46,0.413,95,159,0.597,103,3.679,128,4.571,12,0.429,25,0.893,316,11.286,67,0,0,1967832,2018,643
"Till, Micah",So.,2017-18,,,30,233,472,0.494,32,108,0.296,142,195,0.728,361,12.033,38,1.267,45,1.500,40,1.333,640,21.333,55,22,0,1967817,2018,643
"Wooten, Khyree",Sr.,2017-18,G,74,29,105,238,0.441,37,108,0.343,16,34,0.471,106,3.655,36,1.241,12,0.414,18,0.621,263,9.069,33,1,0,1849587,2018,643
"Agau, Akoy",Sr.,2017-18,F,80,27,44,86,0.512,5,15,0.333,42,60,0.700,96,3.556,17,0.630,12,0.444,7,0.259,135,5.000,33,0,0,1857752,2018,663
"Chargois, Ethan",Fr.,2017-18,F,81,31,101,218,0.463,35,105,0.333,44,77,0.571,135,4.355,33,1.065,21,0.677,25,0.806,281,9.065,41,0,0,1955620,2018,663
"Douglas, Will",Fr.,2017-18,G,77,33,18,73,0.247,12,39,0.308,18,24,0.750,63,1.909,31,0.939,3,0.091,21,0.636,66,2.000,33,0,0,1955651,2018,663
"Emelogu II, Ben",Sr.,2017-18,G,77,33,123,266,0.462,63,134,0.470,43,60,0.717,180,5.455,56,1.697,5,0.152,43,1.303,352,10.667,51,1,0,1619305,2018,663
"Foster, Jarrey",Jr.,2017-18,G,78,19,97,208,0.466,20,62,0.323,37,53,0.698,113,5.947,51,2.684,23,1.211,14,0.737,251,13.211,28,0,0,1736835,2018,663
"Landrum, Elijah",Fr.,2017-18,G,72,32,35,122,0.287,19,77,0.247,10,16,0.625,51,1.594,34,1.063,3,0.094,25,0.781,99,3.094,17,0,0,1955655,2018,663
"McMurray, Jahmal",Jr.,2017-18,G,72,22,116,271,0.428,62,152,0.408,30,36,0.833,59,2.682,34,1.545,1,0.045,15,0.682,324,14.727,38,0,0,1738345,2018,663
"Milton, Shake",Jr.,2017-18,G,78,22,123,274,0.449,56,129,0.434,94,111,0.847,103,4.682,96,4.364,14,0.636,31,1.409,396,18.000,50,0,0,1736833,2018,663
"Pyle, James",So.,2017-18,G,75,20,1,5,0.200,0,3,0.000,0,2,0.000,2,0.100,1,0.050,0,0.000,0,0.000,2,0.100,2,0,0,1862298,2018,663
"Ray, Everett",Fr.,2017-18,F,79,16,14,22,0.636,2,3,0.667,6,20,0.300,43,2.688,7,0.438,1,0.063,2,0.125,36,2.250,9,1,0,1955656,2018,663
"Whitt Jr., Jimmy",So.,2017-18,G,75,33,140,287,0.488,6,21,0.286,60,101,0.594,171,5.182,114,3.455,16,0.485,60,1.818,346,10.485,54,0,0,1847677,2018,663
"Wilfong, Luke",Fr.,2017-18,G,73,12,2,3,0.667,1,1,1.000,0,0,0.000,1,0.083,0,0.000,0,0.000,1,0.083,5,0.417,0,0,0,1955623,2018,663
"Cobb, Seth",Fr.,2017-18,G,77,5,4,9,0.444,2,3,0.667,4,7,0.571,4,0.800,2,0.400,0,,0,,14,2.800,0,0,0,1850018,2018,645
"Davidson, Isaac",So.,2017-18,F,79,26,88,183,0.481,22,50,0.440,36,48,0.750,84,3.231,27,1.038,2,0.077,11,0.423,234,9.000,44,0,0,1850016,2018,645
"Everly, Noah",Sr.,2017-18,G,76,9,5,17,0.294,2,12,0.167,2,5,0.400,1,0.111,4,0.444,0,,1,0.111,14,1.556,0,0,0,1850017,2018,645
"Fleck, Jordan",Sr.,2017-18,G,77,26,46,119,0.387,5,24,0.208,33,42,0.786,79,3.038,37,1.423,5,0.192,21,0.808,130,5.000,19,0,0,1850019,2018,645
"Gion, Jackson",Sr.,2017-18,G,75,25,71,187,0.380,54,148,0.365,29,33,0.879,73,2.920,33,1.320,6,0.240,14,0.560,225,9.000,35,0,0,1850020,2018,645
"Grant, Lewayne",Jr.,2017-18,G,72,25,74,157,0.471,15,38,0.395,37,52,0.712,60,2.400,54,2.160,2,0.080,17,0.680,200,8.000,31,0,0,1961052,2018,645
"Hickman, Jordan",Jr.,2017-18,F,79,26,65,166,0.392,11,38,0.289,65,86,0.756,95,3.654,38,1.462,32,1.231,19,0.731,206,7.923,43,0,0,1850013,2018,645
"Hightower, Naaman",Sr.,2017-18,C,79,17,34,58,0.586,0,0,,25,32,0.781,45,2.647,10,0.588,1,0.059,2,0.118,93,5.471,22,0,0,1734685,2018,645
"Jones, Malachi",Jr.,2017-18,F,74,9,5,5,1.000,0,0,,2,3,0.667,5,0.556,2,0.222,0,,1,0.111,12,1.333,4,0,0,1961073,2018,645
"Lillis, Jeremy",Fr.,2017-18,F,80,15,8,15,0.533,1,3,0.333,0,0,,10,0.667,1,0.067,1,0.067,0,,17,1.133,2,0,0,1961054,2018,645
"Mize, Davion",Sr.,2017-18,G,74,25,30,70,0.429,1,11,0.091,16,25,0.640,40,1.600,16,0.640,3,0.120,13,0.520,77,3.080,12,0,0,1961053,2018,645
"Nicolis, Armani",Jr.,2017-18,G,77,26,108,227,0.476,39,93,0.419,69,93,0.742,149,5.731,52,2.000,3,0.115,23,0.885,324,12.462,47,2,0,1622941,2018,645
"Nielsen, Eric",So.,2017-18,C,82,22,29,49,0.592,0,0,,5,16,0.313,41,1.864,8,0.364,4,0.182,1,0.045,63,2.864,15,0,0,1961071,2018,645
"Phillips, Mason",Jr.,2017-18,G,75,23,25,74,0.338,14,43,0.326,15,17,0.882,29,1.261,29,1.261,1,0.043,2,0.087,79,3.435,22,0,0,1622943,2018,645
"Tillis, Brandon",So.,2017-18,G,71,26,32,82,0.390,12,38,0.316,23,30,0.767,41,1.577,42,1.615,1,0.038,18,0.692,99,3.808,20,0,0,1734682,2018,645
"Usher, Isaiah",Fr.,2017-18,G,70,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1961072,2018,645
"Ajayi, Josh",So.,2017-18,F,79,31,144,297,0.485,13,48,0.271,99,133,0.744,208,6.710,29,0.935,13,0.419,16,0.516,400,12.903,70,6,0,1846220,2018,646
"Andrews, Jordan",Fr.,2017-18,G,77,30,51,191,0.267,38,146,0.260,46,52,0.885,48,1.600,28,0.933,4,0.133,16,0.533,186,6.200,33,0,0,1747918,2018,646
"Caldwell, A.J.",Fr.,2017-18,G,77,4,1,8,0.125,0,7,0.000,2,3,0.667,3,0.750,1,0.250,1,0.250,0,0.000,4,1.000,2,0,0,1955060,2018,646
"Davis, Nick",Sr.,2017-18,G,78,30,66,144,0.458,18,63,0.286,19,40,0.475,172,5.733,30,1.000,31,1.033,23,0.767,169,5.633,43,0,0,1733662,2018,646
"Epps, Devin",Sr.,2017-18,G,70,9,0,4,0.000,0,2,0.000,1,2,0.500,1,0.111,1,0.111,0,0.000,3,0.333,1,0.111,1,0,0,1620601,2018,646
"Haslam, Ethan",So.,2017-18,G,76,8,0,2,0.000,0,1,0.000,1,2,0.500,3,0.375,0,0.000,0,0.000,0,0.000,1,0.125,1,0,0,1733664,2018,646
"Lee, Dederick",Sr.,2017-18,G,72,32,36,102,0.353,31,88,0.352,10,21,0.476,53,1.656,71,2.219,3,0.094,14,0.438,113,3.531,45,0,0,1846217,2018,646
"McGee, Herb",So.,2017-18,G,73,32,84,208,0.404,48,136,0.353,49,68,0.721,86,2.688,95,2.969,3,0.094,16,0.500,265,8.281,80,0,0,1846216,2018,646
"Mitchell, Trhae",So.,2017-18,F,78,32,82,178,0.461,13,36,0.361,47,76,0.618,194,6.063,83,2.594,45,1.406,29,0.906,224,7.000,54,0,0,1733665,2018,646
"Morris, Kevin",So.,2017-18,F,80,27,44,78,0.564,0,0,0.000,5,15,0.333,70,2.593,4,0.148,7,0.259,10,0.370,93,3.444,18,0,0,1846218,2018,646
"Nix, Rozelle",Sr.,2017-18,C,83,13,15,31,0.484,0,0,0.000,0,2,0.000,25,1.923,4,0.308,2,0.154,1,0.077,30,2.308,18,0,0,1734112,2018,646
"Pettway, John",Fr.,2017-18,G,75,24,28,61,0.459,1,1,1.000,19,27,0.704,27,1.125,21,0.875,2,0.083,7,0.292,76,3.167,25,0,0,1846219,2018,646
"Sikes, Rodrick",Jr.,2017-18,G,73,32,178,421,0.423,88,238,0.370,153,197,0.777,99,3.094,27,0.844,7,0.219,30,0.938,597,18.656,60,0,0,1955062,2018,646
"Thompson, Joe",Fr.,2017-18,F,79,26,23,60,0.383,2,13,0.154,21,36,0.583,68,2.615,4,0.154,8,0.308,6,0.231,69,2.654,17,0,0,1955059,2018,646
"Beatty, David",Fr.,2017-18,G,74,29,30,118,0.254,10,53,0.189,16,22,0.727,28,0.966,24,0.828,2,0.069,12,0.414,86,2.966,23,0,0,1956968,2018,648
"Booker, Frank",Sr.,2017-18,G,76,33,126,291,0.433,85,208,0.409,81,106,0.764,117,3.545,39,1.182,8,0.242,37,1.121,418,12.667,36,1,0,1844131,2018,648
"Corchiani, Tommy",So.,2017-18,G,75,2,0,0,0.000,0,0,0.000,0,0,0.000,2,1.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1849038,2018,648
"Cudd, Jason",Fr.,2017-18,F,85,23,9,23,0.391,0,0,0.000,12,17,0.706,22,0.957,3,0.130,3,0.130,0,0.000,30,1.304,5,0,0,1956988,2018,648
"Doumbia, Ibrahim Famouke",Fr.,2017-18,F,79,12,3,13,0.231,0,3,0.000,2,4,0.500,10,0.833,0,0.000,0,0.000,1,0.083,8,0.667,0,0,0,1956983,2018,648
"Gravett, Hassani",Jr.,2017-18,G,74,30,75,188,0.399,28,87,0.322,44,64,0.688,109,3.633,107,3.567,7,0.233,12,0.400,222,7.400,68,0,0,1849035,2018,648
"Gueye, Khadim",So.,2017-18,F,84,17,0,2,0.000,0,0,0.000,0,2,0.000,12,0.706,0,0.000,1,0.059,2,0.118,0,0.000,5,0,0,1849037,2018,648
"Haase, Felipe",Fr.,2017-18,F,81,33,71,186,0.382,25,94,0.266,25,34,0.735,128,3.879,32,0.970,5,0.152,16,0.485,192,5.818,34,1,0,1956980,2018,648
"Hinson, Evan",So.,2017-18,G,76,23,20,57,0.351,8,22,0.364,15,28,0.536,30,1.304,7,0.304,4,0.174,6,0.261,63,2.739,18,0,0,1858319,2018,648
"Holden, Kory",Jr.,2017-18,G,73,14,17,52,0.327,4,17,0.235,9,15,0.600,18,1.286,21,1.500,1,0.071,1,0.071,47,3.357,21,0,0,1849034,2018,648
"Kotsar, Maik",So.,2017-18,F,83,33,107,251,0.426,6,27,0.222,43,76,0.566,157,4.758,47,1.424,17,0.515,31,0.939,263,7.970,58,0,0,1849040,2018,648
"Minaya, Justin",Fr.,2017-18,F,78,32,90,231,0.390,39,107,0.364,35,51,0.686,134,4.188,47,1.469,8,0.250,20,0.625,254,7.938,40,0,0,1956971,2018,648
"Myers, Wesley",Sr.,2017-18,G,73,33,81,213,0.380,30,76,0.395,66,99,0.667,82,2.485,56,1.697,4,0.121,21,0.636,258,7.818,47,0,0,1736513,2018,648
"Schmitt, Christian",So.,2017-18,G,71,3,0,2,0.000,0,2,0.000,0,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1858311,2018,648
"Silva, Chris",Jr.,2017-18,F,81,33,127,272,0.467,5,12,0.417,213,283,0.753,264,8.000,40,1.212,45,1.364,21,0.636,472,14.303,87,10,0,1740450,2018,648
"Applewhite, Damani",Fr.,2017-18,,80,30,147,273,0.538,1,3,0.333,85,122,0.697,203,6.767,20,0.667,6,0.200,16,0.533,380,12.667,36,5,0,1857358,2018,647
"Banks, Dwayne",So.,2017-18,,70,27,7,21,0.333,4,8,0.500,6,6,1.000,14,0.519,18,0.667,0,0.000,5,0.185,24,0.889,24,0,0,1968236,2018,647
"Bottenberg, David",Fr.,2017-18,,80,29,29,64,0.453,0,0,0.000,20,26,0.769,53,1.828,8,0.276,1,0.034,3,0.103,78,2.690,8,0,0,1857356,2018,647
"Clement, Tarik",Fr.,2017-18,,76,13,5,11,0.455,0,2,0.000,3,4,0.750,6,0.462,2,0.154,0,0.000,1,0.077,13,1.000,3,0,0,1859771,2018,647
"Fields, Ozante",Fr.,2017-18,,79,27,56,104,0.538,0,0,0.000,22,41,0.537,109,4.037,10,0.370,10,0.370,5,0.185,134,4.963,29,0,0,1857353,2018,647
"Harewood, Lavar",Jr.,2017-18,,75,1,0,0,0.000,0,0,0.000,0,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,2006910,2018,647
"Jones, Justin",So.,2017-18,,74,32,59,169,0.349,30,95,0.316,17,30,0.567,51,1.594,19,0.594,1,0.031,12,0.375,165,5.156,30,0,0,1968232,2018,647
"Kinard, Ian",Fr.,2017-18,,80,32,45,122,0.369,8,23,0.348,77,108,0.713,126,3.938,14,0.438,18,0.563,8,0.250,175,5.469,39,1,0,1857357,2018,647
"Neal, Rayshawn",Fr.,2017-18,,70,31,48,105,0.457,1,8,0.125,26,33,0.788,55,1.774,47,1.516,0,0.000,12,0.387,123,3.968,46,0,0,1968217,2018,647
"Powell, Janai Raynor",Fr.,2017-18,,70,32,86,192,0.448,15,43,0.349,73,91,0.802,119,3.719,106,3.313,5,0.156,32,1.000,260,8.125,72,0,0,1857355,2018,647
"Richardson, JJ",Fr.,2017-18,,76,29,111,289,0.384,37,109,0.339,36,54,0.667,55,1.897,30,1.034,14,0.483,34,1.172,295,10.172,37,0,0,1857354,2018,647
"Rogers, Patrell",Sr.,2017-18,,,20,78,189,0.413,15,61,0.246,53,78,0.679,54,2.700,23,1.150,4,0.200,7,0.350,224,11.200,28,0,0,1974185,2018,647
"Soloman, Tyvoris",Sr.,2017-18,G,70,8,5,16,0.313,1,4,0.250,7,10,0.700,16,2.000,24,3.000,0,0.000,10,1.250,18,2.250,11,1,0,1624209,2018,647
"Taylor, Alex",So.,2017-18,,81,28,24,44,0.545,0,0,0.000,14,38,0.368,59,2.107,2,0.071,15,0.536,2,0.071,62,2.214,19,0,0,1968229,2018,647
"Wright, Donte",Sr.,2017-18,G,75,32,129,349,0.370,93,258,0.360,53,65,0.815,73,2.281,29,0.906,2,0.063,22,0.688,404,12.625,47,0,0,1968233,2018,647
"Armstrong, Brandon",So.,2017-18,G,77,35,63,148,0.426,34,86,0.395,26,37,0.703,58,1.657,25,0.714,1,0.029,7,0.200,186,5.314,13,0,0,1852681,2018,650
"Burch-Manning, Trey",Jr.,2017-18,F,78,35,117,233,0.502,7,19,0.368,63,99,0.636,234,6.686,51,1.457,3,0.086,33,0.943,304,8.686,45,2,0,1852679,2018,650
"Doss, Joshua",Sr.,2017-18,G,76,26,12,20,0.600,1,5,0.200,13,15,0.867,40,1.538,6,0.231,1,0.038,8,0.308,38,1.462,8,0,0,1852678,2018,650
"Fuller, Nick",Sr.,2017-18,F,79,35,112,200,0.560,11,40,0.275,74,93,0.796,145,4.143,16,0.457,12,0.343,13,0.371,309,8.829,29,1,0,1958529,2018,650
"Hagedorn, Tyler",Jr.,2017-18,F,82,34,153,346,0.442,44,111,0.396,93,113,0.823,199,5.853,37,1.088,28,0.824,24,0.706,443,13.029,45,3,0,1732626,2018,650
"Hurst, Carlton",Sr.,2017-18,G,75,22,49,80,0.613,3,10,0.300,37,55,0.673,93,4.227,18,0.818,7,0.318,17,0.773,138,6.273,23,0,0,1852676,2018,650
"Jech, Dan",Jr.,2017-18,F,81,23,29,48,0.604,0,3,0.000,17,22,0.773,41,1.783,7,0.304,3,0.130,2,0.087,75,3.261,9,0,0,1732627,2018,650
"Mooney, Matt",Jr.,2017-18,G,75,34,227,510,0.445,76,216,0.352,107,129,0.829,138,4.059,105,3.088,4,0.118,67,1.971,637,18.735,82,1,0,1852680,2018,650
"Peterson, Tyler",So.,2017-18,G,76,35,100,213,0.469,21,72,0.292,50,66,0.758,114,3.257,65,1.857,4,0.114,32,0.914,271,7.743,45,1,0,1852682,2018,650
"Power, Logan",Jr.,2017-18,F,76,20,17,28,0.607,10,17,0.588,3,6,0.500,25,1.250,10,0.500,0,0.000,2,0.100,47,2.350,5,0,0,1625072,2018,650
"Simpson, Triston",So.,2017-18,G,73,35,108,242,0.446,30,89,0.337,52,79,0.658,75,2.143,109,3.114,1,0.029,28,0.800,298,8.514,61,0,0,1852677,2018,650
"Sparks, Austin",Sr.,2017-18,F,80,30,16,30,0.533,0,0,0.000,13,16,0.813,31,1.033,4,0.133,3,0.100,3,0.100,45,1.500,9,0,0,1510131,2018,650
"Stensgard, Jack",Fr.,2017-18,G,75,13,3,13,0.231,3,7,0.429,0,0,0.000,4,0.308,6,0.462,0,0.000,2,0.154,9,0.692,1,0,0,1852675,2018,650
"Umude, Stanley",Fr.,2017-18,G,78,14,4,14,0.286,0,3,0.000,7,10,0.700,7,0.500,2,0.143,2,0.143,1,0.071,15,1.071,6,0,0,1958500,2018,650
"Williams, Josh",Fr.,2017-18,G,73,12,7,11,0.636,3,6,0.500,0,0,0.000,2,0.167,2,0.167,0,0.000,0,0.000,17,1.417,2,0,0,1958506,2018,650
"Anastasi, Jacob",Jr.,2017-18,G,76,27,41,98,0.418,8,25,0.320,28,35,0.800,65,2.407,40,1.481,2,0.074,11,0.407,118,4.370,32,0,0,1960320,2018,30139
"Brady, Troy",Fr.,2017-18,G,73,26,106,228,0.465,57,128,0.445,45,58,0.776,55,2.115,69,2.654,1,0.038,26,1.000,314,12.077,44,0,0,1848800,2018,30139
"Brown, Ralen",Fr.,2017-18,G,75,1,0,1,0.000,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1960358,2018,30139
"Dickson, Wilfried",Fr.,2017-18,G,76,27,64,133,0.481,10,22,0.455,33,39,0.846,81,3.000,27,1.000,4,0.148,5,0.185,171,6.333,36,0,0,1848797,2018,30139
"Elers, Logan",So.,2017-18,F,79,26,125,227,0.551,1,7,0.143,86,115,0.748,142,5.462,44,1.692,5,0.192,14,0.538,337,12.962,42,2,0,1848801,2018,30139
"Fiddler, Jack",So.,2017-18,G,76,27,56,131,0.427,19,56,0.339,33,38,0.868,101,3.741,36,1.333,9,0.333,11,0.407,164,6.074,24,0,0,1848802,2018,30139
"Heath, Jake",So.,2017-18,G,73,27,90,202,0.446,56,129,0.434,23,29,0.793,64,2.370,81,3.000,4,0.148,21,0.778,259,9.593,33,0,0,1848799,2018,30139
"Kortemeyer, Isaac",Fr.,2017-18,F,80,26,32,66,0.485,0,0,,14,27,0.519,73,2.808,7,0.269,8,0.308,4,0.154,78,3.000,23,0,0,1960321,2018,30139
"Orr, Brian",Sr.,2017-18,G,78,27,100,228,0.439,16,54,0.296,19,31,0.613,77,2.852,18,0.667,4,0.148,8,0.296,235,8.704,31,0,0,1631453,2018,30139
"Rood, Jordan",Sr.,2017-18,G,75,22,13,36,0.361,7,22,0.318,1,2,0.500,12,0.545,8,0.364,0,,2,0.091,34,1.545,12,0,0,1848798,2018,30139
"Smith, Trey",Fr.,2017-18,G,76,18,12,22,0.545,5,10,0.500,8,13,0.615,14,0.778,1,0.056,0,,1,0.056,37,2.056,10,0,0,1960360,2018,30139
"Sterling, Winzel",Jr.,2017-18,G,74,15,5,20,0.250,1,11,0.091,0,3,0.000,13,0.867,6,0.400,1,0.067,1,0.067,11,0.733,8,0,0,1631454,2018,30139
"Tovias, Carlos",Fr.,2017-18,G,71,22,7,23,0.304,4,13,0.308,7,8,0.875,5,0.227,5,0.227,1,0.045,2,0.091,25,1.136,9,0,0,1848796,2018,30139
"Von Nieda, Tristan",So.,2017-18,C,82,17,37,94,0.394,1,3,0.333,18,30,0.600,78,4.588,16,0.941,6,0.353,3,0.176,93,5.471,13,0,0,1734801,2018,30139
"Brown, Beau",So.,2017-18,G,73,7,0,8,0.000,0,7,0.000,0,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1733411,2018,649
"Daum, Mike",Jr.,2017-18,F,81,35,273,591,0.462,96,226,0.425,194,228,0.851,359,10.257,45,1.286,26,0.743,17,0.486,836,23.886,72,21,0,1619838,2018,649
"Flatten, Skyler",Sr.,2017-18,G,78,35,84,170,0.494,55,112,0.491,15,21,0.714,110,3.143,41,1.171,12,0.343,16,0.457,238,6.800,13,0,0,1514736,2018,649
"Howell, Chris",Jr.,2017-18,G,77,23,43,90,0.478,2,3,0.667,19,34,0.559,79,3.435,18,0.783,0,0.000,8,0.348,107,4.652,30,0,0,1857140,2018,649
"Jenkins Jr., David",Fr.,2017-18,G,73,35,183,424,0.432,84,220,0.382,115,144,0.799,113,3.229,57,1.629,0,0.000,13,0.371,565,16.143,59,0,0,1965492,2018,649
"Key, Brandon",Jr.,2017-18,G,70,34,72,157,0.459,13,41,0.317,56,81,0.691,51,1.500,112,3.294,0,0.000,19,0.559,213,6.265,55,0,0,1965463,2018,649
"King, Tevin",Jr.,2017-18,G,74,35,120,230,0.522,18,57,0.316,61,85,0.718,196,5.600,104,2.971,8,0.229,59,1.686,319,9.114,60,2,0,1733414,2018,649
